query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,impression_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,media_alt_texts,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
from:medialab_ScPo,1731972735952187544,1701769453,2023-12-05T09:44:13,medialab_ScPo,"Aujourd'hui à 14h, @robindemourat Clémence Seurat et @ThomasTARI1 présentent leur enquête collective sur la plaine Montceleux à @Sevranville  et leur livre ""le champ des possibles"".
Séminaire ouvert à tous sur inscription : 
https://medialab.sciencespo.fr/actu/le-champ-des-possibles/",0,1,4,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.421560,https://twitter.com/medialab_ScPo/status/1731972735952187544,,,,,https://medialab.sciencespo.fr/actu/le-champ-des-possibles/,medialab.sciencespo.fr,,,,,robindemourat|sevranville|thomastari1,20637708|2765681895|1177186207601713154,,,,
from:medialab_ScPo,1731751044873404628,1701716598,2023-12-04T19:03:18,medialab_ScPo,"Au sujet des angles morts thématiques de l'ouvrage : ""certains sujets, comme la guerre, étaient trop actuels pour bien comprendre la construction des données et rentrer dans une double page de l'Atlas"" d'après @Optichiasm https://twitter.com/medialab_ScPo/status/1731751044873404628/photo/1",0,2,7,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.421792,https://twitter.com/medialab_ScPo/status/1731751044873404628,,,,,,,https://pbs.twimg.com/media/GAhqZOaWQAAXOeo.jpg,1731751044873404628_GAhqZOaWQAAXOeo.jpg,photo,,optichiasm,432665924,,,,
from:medialab_ScPo,1731742381030920378,1701714532,2023-12-04T18:28:52,medialab_ScPo,"La conférence de lancement de l'Atlas du numérique démarre avec les lectures de @xporte @axellelemaire et @cecilemeadel 
""Un livre d'une très grande inventivité, d'une très grande richesse : un produit original, qui propose de nouvelles formules pour voir les choses"". https://twitter.com/medialab_ScPo/status/1731742381030920378/photo/1",0,2,10,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.422042,https://twitter.com/medialab_ScPo/status/1731742381030920378,,,,,,,https://pbs.twimg.com/media/GAhigu2WkAEid7D.jpg,1731742381030920378_GAhigu2WkAEid7D.jpg,photo,,axellelemaire|cecilemeadel|xporte,116063765|1433799304435703824|71212408,,,,
from:medialab_ScPo,1731629530849099804,1701687626,2023-12-04T11:00:26,medialab_ScPo,"Le numérique est partout. Comment modifie-t-il nos façons de représenter le monde et la société ?
Venez en discuter avec les auteurs de l’Atlas du numérique (@syparasie @Optichiasm & P.Mitrano) @xporte @axellelemaire & @CMeadel dès 19h à @sciencespo 
https://medialab.sciencespo.fr/actu/comment-redonner-une-materialite-aux-differentes-facettes-de-notre-vie-numerisee/",0,7,9,4,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.422280,https://twitter.com/medialab_ScPo/status/1731629530849099804,,,,,https://medialab.sciencespo.fr/actu/comment-redonner-une-materialite-aux-differentes-facettes-de-notre-vie-numerisee/,medialab.sciencespo.fr,,,,,axellelemaire|cmeadel|optichiasm|sciencespo|syparasie|xporte,116063765|41537960|432665924|168619698|18425702|71212408,,,,
from:medialab_ScPo,1730566356771176907,1701434146,2023-12-01T12:35:46,medialab_ScPo,"Mardi 5/12 à 14h, @robindemourat Clémence Seurat et @ThomasTARI1 présenteront leur livre « Le champ des possibles : une enquête collective à @Sevranville » au séminaire du médialab. @ScPoResearch
Séminaire ouvert à tous ; info et réservation sur https://medialab.sciencespo.fr/actu/le-champ-des-possibles/ https://twitter.com/medialab_ScPo/status/1730566356771176907/photo/1",0,9,10,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.422574,https://twitter.com/medialab_ScPo/status/1730566356771176907,,,,,https://medialab.sciencespo.fr/actu/le-champ-des-possibles/,medialab.sciencespo.fr,https://pbs.twimg.com/media/GAQ001TXcAA-tzm.jpg,1730566356771176907_GAQ001TXcAA-tzm.jpg,photo,,robindemourat|scporesearch|sevranville|thomastari1,20637708|435681893|2765681895|1177186207601713154,,,,
from:medialab_ScPo,1729445220574490798,1701166846,2023-11-28T10:20:46,medialab_ScPo,"Le médialab s’associe à @ATDQM @EmmausConnect @emmaus_france @FedeSolidarite pour créer le collectif Citoyenneté et Numérique et initier de nouvelles recherches sur les enjeux de l’éloignement du numérique dans le rapport à la vie collective.
🔭https://citoyennete-et-numerique.org/",0,12,12,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.422780,https://twitter.com/medialab_ScPo/status/1729445220574490798,,,,,https://citoyennete-et-numerique.org,citoyennete-et-numerique.org,,,,,atdqm|emmaus_france|emmausconnect|fedesolidarite,94549979|306069058|1943930744|88682428,,,,
from:medialab_ScPo,1728013785850323444,1700825566,2023-11-24T11:32:46,medialab_ScPo,"On Nov. 28th 2pm, @alextkindel  (@ScPoResearch ) will give a talk about Word embedding association tests methodology at the médialab seminar.

More info and registration form here : https://medialab.sciencespo.fr/actu/word-embedding-association-tests-a-methodological-autopsy/",0,0,2,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.422972,https://twitter.com/medialab_ScPo/status/1728013785850323444,,,,,https://medialab.sciencespo.fr/actu/word-embedding-association-tests-a-methodological-autopsy/,medialab.sciencespo.fr,,,,,alextkindel|scporesearch,2618411672|435681893,,,,
from:medialab_ScPo,1724346932934639665,1699951320,2023-11-14T08:42:00,medialab_ScPo,"Jeudi 23 novembre - 14h30 : ""Génèse, création et fonctionnement de l'outil de visualisation Panoptic ».
Pour la 40e séance 🕯️ du MetSem venez écouter @FalieInge, @EdouardBoute et V. Ecrement, de @CeresSorbonne

Info et inscription sur https://metsem.hypotheses.org/",0,1,2,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.423172,https://twitter.com/medialab_ScPo/status/1724346932934639665,,,,,https://metsem.hypotheses.org,metsem.hypotheses.org,,,,,ceressorbonne|edouardboute|falieinge,1527220416351293440|340558910|1527280739921801218,,,,
from:medialab_ScPo,1724058583225020635,1699882572,2023-11-13T13:36:12,medialab_ScPo,"🚨Le médialab recherche ASAP un·e gestionnaire pour un contrat de 6 mois. Pour mettre vos compétences en gestion financière et administrative au service d'une équipe interdisciplinaire 👇
https://sciencespo-career.talent-soft.com/offre-de-emploi/emploi-gestionnaire-administratif-et-financier-h-f_769.aspx
Candidatures examinées dès réception : à bientôt dans nos bureaux!",0,8,1,1,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.423394,https://twitter.com/medialab_ScPo/status/1724058583225020635,,,,,https://sciencespo-career.talent-soft.com/offre-de-emploi/emploi-gestionnaire-administratif-et-financier-h-f_769.aspx,sciencespo-career.talent-soft.com,,,,,,,,,,
from:medialab_ScPo,1720086779519525133,1698935620,2023-11-02T14:33:40,medialab_ScPo,"Le médialab reçoit @balleys_claire pour un séminaire sur les normes de la pudeur juvénile dans les espaces urbains et numériques.
RV le 7/11 à partir de 14h -en présentiel- sur le campus parisien de @sciencespo
Info et inscription obligatoire sur https://medialab.sciencespo.fr/actu/cest-genant-les-normes-de-la-pudeur-juvenile-dans-les-espaces-urbains-et-numeriques/",0,4,3,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.423594,https://twitter.com/medialab_ScPo/status/1720086779519525133,,,,,https://medialab.sciencespo.fr/actu/cest-genant-les-normes-de-la-pudeur-juvenile-dans-les-espaces-urbains-et-numeriques/,medialab.sciencespo.fr,,,,,balleys_claire|sciencespo,793566027988799488|168619698,,,,
from:medialab_ScPo,1716434711222812991,1698064899,2023-10-23T12:41:39,medialab_ScPo,"(Re)découvrez le médialab de Sciences Po avec cette présentation de @boogheta à l'occasion des 10 ans du Numérique de @INHA_Fr : d’un centre de service numérique à un laboratoire de recherche, une entité atypique au cœur des méthodes numériques.
https://youtu.be/bVjxEdocg2I?si=dku1nrWe926hO0XU https://twitter.com/medialab_ScPo/status/1716434711222812991/photo/1",0,5,7,1,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.423958,https://twitter.com/medialab_ScPo/status/1716434711222812991,,,,,https://youtu.be/bVjxEdocg2I?si=dku1nrWe926hO0XU,youtu.be,https://pbs.twimg.com/media/F9IAMosWgAAj3Tf.jpg,1716434711222812991_F9IAMosWgAAj3Tf.jpg,photo,,boogheta|inha_fr,897889083170672642|2891883185,,,,
from:medialab_ScPo,1706670516478890001,1695736934,2023-09-26T14:02:14,medialab_ScPo,"Bravo à l'équipe du @CDSP_ScPo pour cette réussite! « CDSP_ScPo: La Banque de données du CDSP est le premier entrepôt SHS français certifié CoreTrustSeal !
Garantie d’un service de qualité, ce label vient récompenser un travail de longue haleine, mené avec l’appui de @SSHOpenCloud & @resdatall France.
En savoir plus : https://cdsp.sciences-po.fr/fr/le-cdsp/actualites/actualite/la-banque-de-donnees-du-cdsp-1ere-banque-de-donnees-en-shs-francaise-certifiee-coretrustseal_156/ https://twitter.com/CDSP_ScPo/status/1706664625708929226/photo/1 — https://twitter.com/cdsp_scpo/status/1706664625708929226 »",,0,2,2,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,1706664625708929226,CDSP_ScPo,3059409604,1695735529,2024-05-11T00:28:24.424573,https://twitter.com/medialab_ScPo/status/1706670516478890001,,,,,https://cdsp.sciences-po.fr/fr/le-cdsp/actualites/actualite/la-banque-de-donnees-du-cdsp-1ere-banque-de-donnees-en-shs-francaise-certifiee-coretrustseal_156/,cdsp.sciences-po.fr,https://pbs.twimg.com/media/F69KWhmaMAAm40-.jpg,1706664625708929226_F69KWhmaMAAm40-.jpg,photo,,cdsp_scpo|resdatall|sshopencloud,3059409604|1219888003|1071043914537295872,,,,
from:medialab_ScPo,1705146689806369019,1695373625,2023-09-22T09:07:05,medialab_ScPo,"Le 4/10 - 14H, conférence « L’agriculture arraisonnée : discours rationalistes dans les espaces publics numériques""
Organisée par @ManonBerriche @AymericLuneau et @jphcoi en partenariat avec @DEFACTO_UE & @Anses_fr 

Info et inscriptions sur https://medialab.sciencespo.fr/actu/lagriculture-arraisonnee-role-des-discours-rationalistes-dans-les-espaces-publics-numeriques/",0,6,10,1,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.424791,https://twitter.com/medialab_ScPo/status/1705146689806369019,,,,,https://medialab.sciencespo.fr/actu/lagriculture-arraisonnee-role-des-discours-rationalistes-dans-les-espaces-publics-numeriques/,medialab.sciencespo.fr,,,,,anses_fr|aymericluneau|defacto_ue|jphcoi,1108628533|1443545255853363207|1478762733248077826|110836127,,,,
from:medialab_ScPo,1704874373373743152,1695308700,2023-09-21T15:05:00,medialab_ScPo,"Transformation of #selection tests in today's societies: what perspectives on social categories in the era of AI?
Read ""The displacement of reality tests. The selection of individuals in the age of machine learning » by @Karmacoma & @jeanmarie_johnm
> https://hal.science/hal-04178769",0,3,6,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.424971,https://twitter.com/medialab_ScPo/status/1704874373373743152,,,,,https://hal.science/hal-04178769,hal.science,,,,,jeanmarie_johnm|karmacoma,1286028308724043777|2327881,selection,,,
from:medialab_ScPo,1703806403163414990,1695054076,2023-09-18T16:21:16,medialab_ScPo,"Demain, à 14h au séminaire du médialab, Victor Amblard, Camilla Penzo et Lucas Verney présenteront le PEReN (Pôle d’expertise de la régulation numérique) et son expertise de la science des données au service de la régulation numérique.
Info & inscriptions https://medialab.sciencespo.fr/actu/le-peren-lexpertise-de-la-science-des-donnees-au-service-de-la-regulation-numerique/",0,3,1,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.425186,https://twitter.com/medialab_ScPo/status/1703806403163414990,,,,,https://medialab.sciencespo.fr/actu/le-peren-lexpertise-de-la-science-des-donnees-au-service-de-la-regulation-numerique/,medialab.sciencespo.fr,,,,,,,,,,
from:medialab_ScPo,1701618771209621653,1694532504,2023-09-12T15:28:24,medialab_ScPo,"""Petits nombres en santé : socio-histoire d’une statistique médicale fragile »
🗓️3 octobre 2023
-> Il reste qq jours pour s’inscrire à cette journée d’études organisée par @GaetanThomas et @GoddeKylian à la  @MSHParisNord 
Inscriptions : https://www.cermes3.cnrs.fr/fr/?view=article&id=1155&catid=174 https://twitter.com/medialab_ScPo/status/1701618771209621653/photo/1",0,3,6,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:24.425542,https://twitter.com/medialab_ScPo/status/1701618771209621653,,,,,https://www.cermes3.cnrs.fr/fr/?catid=174&id=1155&view=article,cermes3.cnrs.fr,https://pbs.twimg.com/media/F51dMRgW8AAOiY9.png,1701618771209621653_F51dMRgW8AAOiY9.png,photo,,gaetanthomas|goddekylian|mshparisnord,183382415|1249417341814714368|1303640688,,,,
from:medialab_ScPo,1701254102456430608,1694445560,2023-09-11T15:19:20,medialab_ScPo,"🚨 WARNING : Our tomorrow seminar by @elisa_omodei will begin at 2.45pm (instead of 2pm). Sorry for the inconvenience.
Still time to register to attend in person: https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/",0,1,4,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.015052,https://twitter.com/medialab_ScPo/status/1701254102456430608,,,,,https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/,medialab.sciencespo.fr,,,,,elisa_omodei,1467737210,,,,
from:medialab_ScPo,1700052097721590168,1694158980,2023-09-08T07:43:00,medialab_ScPo,"Thanks to @CIVICA_Research, the médialab is welcoming @elisa_omodei  on sept. 12th to talk about the determinants of willingness to donate data from social media platforms.
To attend the seminar, register on https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/",0,5,10,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.015279,https://twitter.com/medialab_ScPo/status/1700052097721590168,,,,,https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/,medialab.sciencespo.fr,,,,,civica_research|elisa_omodei,1285520717589745665|1467737210,,,,
from:medialab_ScPo,1697891611886121142,1693643880,2023-09-02T08:38:00,medialab_ScPo,"Il y a un 1 an, le projet @DEFACTO_UE interrogeait les français sur le thème #mieuxsinformer. Une nouvelle exploitation des données par @KCdemusicologie  identifie les préoccupations des participants et les regroupements autour de certains sujets.
A lire : https://medialab.sciencespo.fr/actu/les-enjeux-de-linformation-a-lere-numerique-vus-par-les-francais/",0,11,22,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.015475,https://twitter.com/medialab_ScPo/status/1697891611886121142,,,,,https://medialab.sciencespo.fr/actu/les-enjeux-de-linformation-a-lere-numerique-vus-par-les-francais/,medialab.sciencespo.fr,,,,,defacto_ue|kcdemusicologie,1478762733248077826|1175291271373611008,mieuxsinformer,,,
from:medialab_ScPo,1697593938301870285,1693572909,2023-09-01T12:55:09,medialab_ScPo,"Would you be able to share your data from social media platforms? On sept. 12th at médialab seminar, @elisa_omodei will give an overview of how to combine these data and survey data to study misinformation consumption and political polarization.
More info: https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/",0,5,21,1,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.015674,https://twitter.com/medialab_ScPo/status/1697593938301870285,,,,,https://medialab.sciencespo.fr/actu/linking-survey-and-social-media-data-to-study-misinformation-and-political-polarization/,medialab.sciencespo.fr,,,,,elisa_omodei,1467737210,,,,
from:medialab_ScPo,1694691605364568234,1692880939,2023-08-24T12:42:19,medialab_ScPo,"#MetSem le 07/09 avec Emmanuelle Frenoux (@EFrenoux) & Philippe Ciblat du #GdS #EcoInfo ""Panorama de l’impact des recherches en numérique sur l’environnement""

Inscription ici --> https://metsem.hypotheses.org

cc @CEVIPOF @SciencesPo_CEE @CDSP_ScPo @ScPoBibli @ScPoResearch @MetSEM2",0,8,9,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.015874,https://twitter.com/medialab_ScPo/status/1694691605364568234,,,,,https://metsem.hypotheses.org,metsem.hypotheses.org,,,,,cdsp_scpo|cevipof|efrenoux|metsem2|sciencespo_cee|scpobibli|scporesearch,3059409604|888530046|1276804405157859328|1459113032680984577|2306534791|2279217091|435681893,ecoinfo|gds|metsem,,,
from:medialab_ScPo,1682377963277369344,1689945138,2023-07-21T13:12:18,medialab_ScPo,"Le médialab recherche un chargé de projet européen pour le projet @DEFACTO_UE .
Recrutement dès que possible, les candidatures seront examinées au fil de la réception.
https://medialab.sciencespo.fr/actu/recrute-chargee-de-projet-europeen/ « DEFACTO_UE: 📢 Nous recherchons notre nouveau ou nouvelle chargé.e de projet
📩 À vos candidatures 
@medialab_ScPo @AFPcom @LeCLEMI @XWiki 

https://medialab.sciencespo.fr/actu/recrute-chargee-de-projet-europeen/ — https://twitter.com/defacto_ue/status/1682373292844261377 »",0,10,10,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,1682373292844261377,DEFACTO_UE,1478762733248077826,1689944024,2024-05-11T00:28:31.016370,https://twitter.com/medialab_ScPo/status/1682377963277369344,,,,,https://medialab.sciencespo.fr/actu/recrute-chargee-de-projet-europeen/,medialab.sciencespo.fr,,,,,afpcom|defacto_ue|leclemi|medialab_scpo|xwiki,378504782|1478762733248077826|1283600144|1652884033|9454232,,,,
from:medialab_ScPo,1681333399397474305,1689696094,2023-07-18T16:01:34,medialab_ScPo,"Étude des discours de haine sur YouTube dans le rapport 2022 de la @CNCDH , une interview de @benjamintaintu1 sur la @RadioTeleSuisse revient sur la méthodologie et les grandes lignes de la contribution du médialab.
🎧 https://www.rts.ch/audio-podcast/2023/audio/les-discours-haineux-sont-legion-sur-youtube-demontre-une-etude-interview-de-benjamin-tainturier-26153762.html",0,2,7,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.016585,https://twitter.com/medialab_ScPo/status/1681333399397474305,,,,,https://www.rts.ch/audio-podcast/2023/audio/les-discours-haineux-sont-legion-sur-youtube-demontre-une-etude-interview-de-benjamin-tainturier-26153762.html,rts.ch,,,,,benjamintaintu1|cncdh|radiotelesuisse,974565961947852800|180717105|9507972,,,,
from:medialab_ScPo,1669728267975180288,1686929215,2023-06-16T15:26:55,medialab_ScPo,"Rejoignez-nous en direct sur la chaine YouTube de @sciencespo 
https://www.youtube.com/live/upBpriCBAzI?feature=share",0,0,1,0,,fr,medialab_ScPo,1652884033,1669728266335158274,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1295,8887,131,324,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-05-11T00:28:31.016787,https://twitter.com/medialab_ScPo/status/1669728267975180288,,,,,https://www.youtube.com/live/upBpriCBAzI,youtube.com,,,,,sciencespo,168619698,,,,
